x,y,z
5.5,10.0,14.850000000000001
5.5,10.0,14.9
5.5,10.5,13.8
5.5,10.5,13.850000000000001
5.5,10.5,14.850000000000001
5.5,11.0,13.850000000000001
5.5,11.0,14.850000000000001
5.5,11.5,13.850000000000001
5.5,11.5,14.850000000000001
5.5,12.0,13.850000000000001
5.5,12.0,13.9
5.5,12.0,14.8
5.5,12.0,14.850000000000001
5.5,12.5,13.850000000000001
5.5,12.5,13.9
5.5,12.5,14.8
5.5,12.5,14.850000000000001
5.5,13.0,13.850000000000001
5.5,13.0,13.9
5.5,13.0,14.8
5.5,13.5,13.9
5.5,13.5,14.75
5.5,13.5,14.8
5.5,14.0,13.9
5.5,14.0,13.950000000000001
5.5,14.0,14.75
5.5,14.0,14.8
5.5,14.5,13.9
5.5,14.5,13.950000000000001
5.5,14.5,14.75
5.5,15.0,13.950000000000001
5.5,15.0,14.0
5.5,15.0,14.700000000000001
5.5,15.0,14.75
5.5,15.5,13.950000000000001
5.5,15.5,14.0
5.5,15.5,14.700000000000001
5.5,15.5,14.75
5.5,16.0,14.0
5.5,16.0,14.65
5.5,16.0,14.700000000000001
5.5,16.5,14.0
5.5,16.5,14.05
5.5,16.5,14.65
5.5,16.5,14.700000000000001
5.5,17.0,14.0
5.5,17.0,14.05
5.5,17.0,14.600000000000001
5.5,17.0,14.65
5.5,17.5,14.05
5.5,17.5,14.100000000000001
5.5,17.5,14.600000000000001
5.5,17.5,14.65
5.5,18.0,14.100000000000001
5.5,18.0,14.15
5.5,18.0,14.55
5.5,18.0,14.600000000000001
5.5,18.5,14.100000000000001
5.5,18.5,14.15
5.5,18.5,14.5
5.5,18.5,14.55
5.5,18.5,14.600000000000001
5.5,19.0,14.15
5.5,19.0,14.200000000000001
5.5,19.0,14.5
5.5,19.0,14.55
5.5,19.5,14.200000000000001
5.5,19.5,14.25
5.5,19.5,14.3
5.5,19.5,14.4
5.5,19.5,14.450000000000001
5.5,19.5,14.5
5.5,20.0,14.25
5.5,20.0,14.3
5.5,20.0,14.350000000000001
5.5,20.0,14.4
5.5,20.0,14.450000000000001
6.0,4.5,14.15
6.0,4.5,14.200000000000001
6.0,4.5,14.25
6.0,4.5,14.3
6.0,4.5,14.350000000000001
6.0,4.5,14.4
6.0,4.5,14.450000000000001
6.0,4.5,14.5
6.0,4.5,14.55
6.0,4.5,14.600000000000001
6.0,5.0,14.05
6.0,5.0,14.100000000000001
6.0,5.0,14.15
6.0,5.0,14.200000000000001
6.0,5.0,14.25
6.0,5.0,14.3
6.0,5.0,14.450000000000001
6.0,5.0,14.5
6.0,5.0,14.55
6.0,5.0,14.600000000000001
6.0,5.0,14.65
6.0,5.0,14.700000000000001
6.0,5.5,13.950000000000001
6.0,5.5,14.0
6.0,5.5,14.05
6.0,5.5,14.100000000000001
6.0,5.5,14.65
6.0,5.5,14.700000000000001
6.0,5.5,14.75
6.0,6.0,13.950000000000001
6.0,6.0,14.0
6.0,6.0,14.05
6.0,6.0,14.75
6.0,6.0,14.8
6.0,6.5,13.9
6.0,6.5,13.950000000000001
6.0,6.5,14.0
6.0,6.5,14.8
6.0,6.5,14.850000000000001
6.0,7.0,13.850000000000001
6.0,7.0,13.9
6.0,7.0,13.950000000000001
6.0,7.0,14.8
6.0,7.0,14.850000000000001
6.0,7.5,13.850000000000001
6.0,7.5,13.9
6.0,7.5,14.850000000000001
6.0,8.0,13.850000000000001
6.0,8.0,13.9
6.0,8.0,14.850000000000001
6.0,8.0,14.9
6.0,8.5,13.850000000000001
6.0,8.5,13.9
6.0,8.5,14.9
6.0,9.0,13.850000000000001
6.0,9.0,14.9
6.0,9.5,13.850000000000001
6.0,9.5,14.9
6.0,10.0,13.850000000000001
6.0,10.0,14.850000000000001
6.0,10.0,14.9
6.0,10.5,13.850000000000001
6.0,10.5,14.850000000000001
6.0,10.5,14.9
6.0,11.0,13.850000000000001
6.0,11.0,13.9
6.0,11.0,14.850000000000001
6.0,11.0,14.9
6.0,11.5,13.850000000000001
6.0,11.5,13.9
6.0,11.5,14.850000000000001
6.0,12.0,13.850000000000001
6.0,12.0,13.9
6.0,12.0,14.850000000000001
6.0,12.5,13.9
6.0,12.5,14.8
6.0,12.5,14.850000000000001
6.0,13.0,13.9
6.0,13.0,13.950000000000001
6.0,13.0,14.8
6.0,13.0,14.850000000000001
6.0,13.5,13.9
6.0,13.5,13.950000000000001
6.0,13.5,14.8
6.0,14.0,13.9
6.0,14.0,13.950000000000001
6.0,14.0,14.75
6.0,14.0,14.8
6.0,14.5,13.950000000000001
6.0,14.5,14.75
6.0,14.5,14.8
6.0,15.0,13.950000000000001
6.0,15.0,14.0
6.0,15.0,14.75
6.0,15.5,14.0
6.0,15.5,14.700000000000001
6.0,15.5,14.75
6.0,16.0,14.0
6.0,16.0,14.05
6.0,16.0,14.700000000000001
6.0,16.0,14.75
6.0,16.5,14.0
6.0,16.5,14.05
6.0,16.5,14.65
6.0,16.5,14.700000000000001
6.0,17.0,14.05
6.0,17.0,14.100000000000001
6.0,17.0,14.65
6.0,17.0,14.700000000000001
6.0,17.5,14.05
6.0,17.5,14.100000000000001
6.0,17.5,14.600000000000001
6.0,17.5,14.65
6.0,18.0,14.100000000000001
6.0,18.0,14.15
6.0,18.0,14.600000000000001
6.0,18.0,14.65
6.0,18.5,14.15
6.0,18.5,14.200000000000001
6.0,18.5,14.55
6.0,18.5,14.600000000000001
6.0,19.0,14.15
6.0,19.0,14.200000000000001
6.0,19.0,14.25
6.0,19.0,14.5
6.0,19.0,14.55
6.0,19.5,14.200000000000001
6.0,19.5,14.25
6.0,19.5,14.3
6.0,19.5,14.450000000000001
6.0,19.5,14.5
6.0,20.0,14.3
6.0,20.0,14.350000000000001
6.0,20.0,14.4
6.0,20.0,14.450000000000001
6.5,4.5,14.3
6.5,4.5,14.350000000000001
6.5,4.5,14.4
6.5,4.5,14.450000000000001
6.5,5.0,14.100000000000001
6.5,5.0,14.15
6.5,5.0,14.200000000000001
6.5,5.0,14.25
6.5,5.0,14.3
6.5,5.0,14.350000000000001
6.5,5.0,14.4
6.5,5.0,14.450000000000001
6.5,5.0,14.5
6.5,5.0,14.55
6.5,5.0,14.600000000000001
6.5,5.0,14.65
6.5,5.5,14.05
6.5,5.5,14.100000000000001
6.5,5.5,14.15
6.5,5.5,14.200000000000001
6.5,5.5,14.25
6.5,5.5,14.55
6.5,5.5,14.600000000000001
6.5,5.5,14.65
6.5,5.5,14.700000000000001
6.5,5.5,14.75
6.5,6.0,14.0
6.5,6.0,14.05
6.5,6.0,14.100000000000001
6.5,6.0,14.700000000000001
6.5,6.0,14.75
6.5,6.0,14.8
6.5,6.5,13.950000000000001
6.5,6.5,14.0
6.5,6.5,14.05
6.5,6.5,14.75
6.5,6.5,14.8
6.5,7.0,13.9
6.5,7.0,13.950000000000001
6.5,7.0,14.0
6.5,7.0,14.8
6.5,7.0,14.850000000000001
6.5,7.5,13.9
6.5,7.5,13.950000000000001
6.5,7.5,14.850000000000001
6.5,8.0,13.9
6.5,8.0,13.950000000000001
6.5,8.0,14.850000000000001
6.5,8.0,14.9
6.5,8.5,13.850000000000001
6.5,8.5,13.9
6.5,8.5,14.9
6.5,9.0,13.850000000000001
6.5,9.0,13.9
6.5,9.0,14.9
6.5,9.5,13.850000000000001
6.5,9.5,13.9
6.5,9.5,14.9
6.5,10.0,13.850000000000001
6.5,10.0,13.9
6.5,10.0,14.9
6.5,10.5,13.850000000000001
6.5,10.5,13.9
6.5,10.5,14.9
6.5,11.0,13.850000000000001
6.5,11.0,13.9
6.5,11.0,14.850000000000001
6.5,11.0,14.9
6.5,11.5,13.9
6.5,11.5,14.850000000000001
6.5,11.5,14.9
6.5,12.0,13.9
6.5,12.0,14.850000000000001
6.5,12.5,13.9
6.5,12.5,13.950000000000001
6.5,12.5,14.850000000000001
6.5,13.0,13.9
6.5,13.0,13.950000000000001
6.5,13.0,14.8
6.5,13.0,14.850000000000001
6.5,13.5,13.950000000000001
6.5,13.5,14.8
6.5,13.5,14.850000000000001
6.5,14.0,13.950000000000001
6.5,14.0,14.8
6.5,14.5,13.950000000000001
6.5,14.5,14.0
6.5,14.5,14.75
6.5,14.5,14.8
6.5,15.0,13.950000000000001
6.5,15.0,14.0
6.5,15.0,14.75
6.5,15.0,14.8
6.5,15.5,14.0
6.5,15.5,14.05
6.5,15.5,14.75
6.5,16.0,14.0
6.5,16.0,14.05
6.5,16.0,14.700000000000001
6.5,16.0,14.75
6.5,16.5,14.05
6.5,16.5,14.700000000000001
6.5,16.5,14.75
6.5,17.0,14.05
6.5,17.0,14.100000000000001
6.5,17.0,14.65
6.5,17.0,14.700000000000001
6.5,17.5,14.100000000000001
6.5,17.5,14.15
6.5,17.5,14.65
6.5,17.5,14.700000000000001
6.5,18.0,14.100000000000001
6.5,18.0,14.15
6.5,18.0,14.600000000000001
6.5,18.0,14.65
6.5,18.5,14.15
6.5,18.5,14.200000000000001
6.5,18.5,14.55
6.5,18.5,14.600000000000001
6.5,19.0,14.200000000000001
6.5,19.0,14.25
6.5,19.0,14.5
6.5,19.0,14.55
6.5,19.0,14.600000000000001
6.5,19.5,14.25
6.5,19.5,14.3
6.5,19.5,14.350000000000001
6.5,19.5,14.450000000000001
6.5,19.5,14.5
6.5,19.5,14.55
6.5,20.0,14.3
6.5,20.0,14.350000000000001
6.5,20.0,14.4
6.5,20.0,14.450000000000001
7.0,5.0,14.25
7.0,5.0,14.3
7.0,5.0,14.350000000000001
7.0,5.0,14.4
7.0,5.0,14.450000000000001
7.0,5.0,14.5
7.0,5.0,14.55
7.0,5.5,14.100000000000001
7.0,5.5,14.15
7.0,5.5,14.200000000000001
7.0,5.5,14.25
7.0,5.5,14.3
7.0,5.5,14.350000000000001
7.0,5.5,14.4
7.0,5.5,14.450000000000001
7.0,5.5,14.5
7.0,5.5,14.55
7.0,5.5,14.600000000000001
7.0,5.5,14.65
7.0,5.5,14.700000000000001
7.0,6.0,14.05
7.0,6.0,14.100000000000001
7.0,6.0,14.15
7.0,6.0,14.200000000000001
7.0,6.0,14.600000000000001
7.0,6.0,14.65
7.0,6.0,14.700000000000001
7.0,6.0,14.75
7.0,6.5,14.0
7.0,6.5,14.05
7.0,6.5,14.100000000000001
7.0,6.5,14.700000000000001
7.0,6.5,14.75
7.0,6.5,14.8
7.0,7.0,13.950000000000001
7.0,7.0,14.0
7.0,7.0,14.05
7.0,7.0,14.8
7.0,7.0,14.850000000000001
7.0,7.5,13.950000000000001
7.0,7.5,14.0
7.0,7.5,14.8
7.0,7.5,14.850000000000001
7.0,8.0,13.9
7.0,8.0,13.950000000000001
7.0,8.0,14.850000000000001
7.0,8.0,14.9
7.0,8.5,13.9
7.0,8.5,13.950000000000001
7.0,8.5,14.850000000000001
7.0,8.5,14.9
7.0,9.0,13.9
7.0,9.0,13.950000000000001
7.0,9.0,14.9
7.0,9.5,13.9
7.0,9.5,14.9
7.0,10.0,13.9
7.0,10.0,14.9
7.0,10.5,13.9
7.0,10.5,14.9
7.0,11.0,13.9
7.0,11.0,14.9
7.0,11.5,13.9
7.0,11.5,13.950000000000001
7.0,11.5,14.850000000000001
7.0,11.5,14.9
7.0,12.0,13.9
7.0,12.0,13.950000000000001
7.0,12.0,14.850000000000001
7.0,12.0,14.9
7.0,12.5,13.9
7.0,12.5,13.950000000000001
7.0,12.5,14.850000000000001
7.0,13.0,13.950000000000001
7.0,13.0,14.850000000000001
7.0,13.5,13.950000000000001
7.0,13.5,14.8
7.0,13.5,14.850000000000001
7.0,14.0,13.950000000000001
7.0,14.0,14.0
7.0,14.0,14.8
7.0,14.0,14.850000000000001
7.0,14.5,13.950000000000001
7.0,14.5,14.0
7.0,14.5,14.8
7.0,15.0,14.0
7.0,15.0,14.75
7.0,15.0,14.8
7.0,15.5,14.0
7.0,15.5,14.05
7.0,15.5,14.75
7.0,15.5,14.8
7.0,16.0,14.05
7.0,16.0,14.75
7.0,16.5,14.05
7.0,16.5,14.100000000000001
7.0,16.5,14.700000000000001
7.0,16.5,14.75
7.0,17.0,14.05
7.0,17.0,14.100000000000001
7.0,17.0,14.700000000000001
7.0,17.5,14.100000000000001
7.0,17.5,14.15
7.0,17.5,14.65
7.0,17.5,14.700000000000001
7.0,18.0,14.15
7.0,18.0,14.200000000000001
7.0,18.0,14.600000000000001
7.0,18.0,14.65
7.0,18.5,14.15
7.0,18.5,14.200000000000001
7.0,18.5,14.600000000000001
7.0,18.5,14.65
7.0,19.0,14.200000000000001
7.0,19.0,14.25
7.0,19.0,14.55
7.0,19.0,14.600000000000001
7.0,19.5,14.25
7.0,19.5,14.3
7.0,19.5,14.350000000000001
7.0,19.5,14.450000000000001
7.0,19.5,14.5
7.0,19.5,14.55
7.0,20.0,14.350000000000001
7.0,20.0,14.4
7.0,20.0,14.450000000000001
7.5,5.5,14.200000000000001
7.5,5.5,14.25
7.5,5.5,14.3
7.5,5.5,14.350000000000001
7.5,5.5,14.4
7.5,5.5,14.450000000000001
7.5,5.5,14.5
7.5,5.5,14.55
7.5,5.5,14.600000000000001
7.5,6.0,14.100000000000001
7.5,6.0,14.15
7.5,6.0,14.200000000000001
7.5,6.0,14.25
7.5,6.0,14.3
7.5,6.0,14.350000000000001
7.5,6.0,14.5
7.5,6.0,14.55
7.5,6.0,14.600000000000001
7.5,6.0,14.65
7.5,6.0,14.700000000000001
7.5,6.5,14.05
7.5,6.5,14.100000000000001
7.5,6.5,14.15
7.5,6.5,14.200000000000001
7.5,6.5,14.65
7.5,6.5,14.700000000000001
7.5,6.5,14.75
7.5,6.5,14.8
7.5,7.0,14.0
7.5,7.0,14.05
7.5,7.0,14.100000000000001
7.5,7.0,14.75
7.5,7.0,14.8
7.5,7.5,13.950000000000001
7.5,7.5,14.0
7.5,7.5,14.05
7.5,7.5,14.8
7.5,7.5,14.850000000000001
7.5,8.0,13.950000000000001
7.5,8.0,14.0
7.5,8.0,14.850000000000001
7.5,8.5,13.950000000000001
7.5,8.5,14.0
7.5,8.5,14.850000000000001
7.5,8.5,14.9
7.5,9.0,13.9
7.5,9.0,13.950000000000001
7.5,9.0,14.9
7.5,9.5,13.9
7.5,9.5,13.950000000000001
7.5,9.5,14.9
7.5,10.0,13.9
7.5,10.0,13.950000000000001
7.5,10.0,14.9
7.5,10.5,13.9
7.5,10.5,13.950000000000001
7.5,10.5,14.9
7.5,11.0,13.9
7.5,11.0,13.950000000000001
7.5,11.0,14.9
7.5,11.5,13.9
7.5,11.5,13.950000000000001
7.5,11.5,14.9
7.5,12.0,13.950000000000001
7.5,12.0,14.850000000000001
7.5,12.0,14.9
7.5,12.5,13.950000000000001
7.5,12.5,14.850000000000001
7.5,12.5,14.9
7.5,13.0,13.950000000000001
7.5,13.0,14.0
7.5,13.0,14.850000000000001
7.5,13.5,13.950000000000001
7.5,13.5,14.0
7.5,13.5,14.850000000000001
7.5,14.0,13.950000000000001
7.5,14.0,14.0
7.5,14.0,14.8
7.5,14.0,14.850000000000001
7.5,14.5,14.0
7.5,14.5,14.8
7.5,14.5,14.850000000000001
7.5,15.0,14.0
7.5,15.0,14.05
7.5,15.0,14.8
7.5,15.5,14.0
7.5,15.5,14.05
7.5,15.5,14.75
7.5,15.5,14.8
7.5,16.0,14.05
7.5,16.0,14.100000000000001
7.5,16.0,14.75
7.5,16.0,14.8
7.5,16.5,14.05
7.5,16.5,14.100000000000001
7.5,16.5,14.700000000000001
7.5,16.5,14.75
7.5,17.0,14.100000000000001
7.5,17.0,14.15
7.5,17.0,14.700000000000001
7.5,17.0,14.75
7.5,17.5,14.100000000000001
7.5,17.5,14.15
7.5,17.5,14.65
7.5,17.5,14.700000000000001
7.5,18.0,14.15
7.5,18.0,14.200000000000001
7.5,18.0,14.65
7.5,18.0,14.700000000000001
7.5,18.5,14.200000000000001
7.5,18.5,14.25
7.5,18.5,14.600000000000001
7.5,18.5,14.65
7.5,19.0,14.200000000000001
7.5,19.0,14.25
7.5,19.0,14.3
7.5,19.0,14.55
7.5,19.0,14.600000000000001
7.5,19.5,14.25
7.5,19.5,14.3
7.5,19.5,14.350000000000001
7.5,19.5,14.450000000000001
7.5,19.5,14.5
7.5,19.5,14.55
7.5,20.0,14.350000000000001
7.5,20.0,14.4
7.5,20.0,14.450000000000001
7.5,20.0,14.5
8.0,5.5,14.350000000000001
8.0,5.5,14.4
8.0,5.5,14.450000000000001
8.0,5.5,14.5
8.0,6.0,14.200000000000001
8.0,6.0,14.25
8.0,6.0,14.3
8.0,6.0,14.350000000000001
8.0,6.0,14.4
8.0,6.0,14.450000000000001
8.0,6.0,14.5
8.0,6.0,14.55
8.0,6.0,14.600000000000001
8.0,6.0,14.65
8.0,6.5,14.100000000000001
8.0,6.5,14.15
8.0,6.5,14.200000000000001
8.0,6.5,14.25
8.0,6.5,14.3
8.0,6.5,14.600000000000001
8.0,6.5,14.65
8.0,6.5,14.700000000000001
8.0,6.5,14.75
8.0,7.0,14.05
8.0,7.0,14.100000000000001
8.0,7.0,14.15
8.0,7.0,14.700000000000001
8.0,7.0,14.75
8.0,7.0,14.8
8.0,7.5,14.0
8.0,7.5,14.05
8.0,7.5,14.100000000000001
8.0,7.5,14.75
8.0,7.5,14.8
8.0,7.5,14.850000000000001
8.0,8.0,14.0
8.0,8.0,14.05
8.0,8.0,14.8
8.0,8.0,14.850000000000001
8.0,8.5,13.950000000000001
8.0,8.5,14.0
8.0,8.5,14.05
8.0,8.5,14.850000000000001
8.0,8.5,14.9
8.0,9.0,13.950000000000001
8.0,9.0,14.0
8.0,9.0,14.850000000000001
8.0,9.0,14.9
8.0,9.5,13.950000000000001
8.0,9.5,14.0
8.0,9.5,14.9
8.0,10.0,13.950000000000001
8.0,10.0,14.9
8.0,10.5,13.950000000000001
8.0,10.5,14.9
8.0,11.0,13.950000000000001
8.0,11.0,14.9
8.0,11.5,13.950000000000001
8.0,11.5,14.9
8.0,12.0,13.950000000000001
8.0,12.0,14.0
8.0,12.0,14.9
8.0,12.5,13.950000000000001
8.0,12.5,14.0
8.0,12.5,14.850000000000001
8.0,12.5,14.9
8.0,13.0,13.950000000000001
8.0,13.0,14.0
8.0,13.0,14.850000000000001
8.0,13.0,14.9
8.0,13.5,14.0
8.0,13.5,14.850000000000001
8.0,14.0,14.0
8.0,14.0,14.850000000000001
8.0,14.5,14.0
8.0,14.5,14.05
8.0,14.5,14.8
8.0,14.5,14.850000000000001
8.0,15.0,14.0
8.0,15.0,14.05
8.0,15.0,14.8
8.0,15.0,14.850000000000001
8.0,15.5,14.05
8.0,15.5,14.8
8.0,16.0,14.05
8.0,16.0,14.100000000000001
8.0,16.0,14.75
8.0,16.0,14.8
8.0,16.5,14.100000000000001
8.0,16.5,14.75
8.0,17.0,14.100000000000001
8.0,17.0,14.15
8.0,17.0,14.700000000000001
8.0,17.0,14.75
8.0,17.5,14.15
8.0,17.5,14.700000000000001
8.0,18.0,14.15
8.0,18.0,14.200000000000001
8.0,18.0,14.65
8.0,18.0,14.700000000000001
8.0,18.5,14.200000000000001
8.0,18.5,14.25
8.0,18.5,14.600000000000001
8.0,18.5,14.65
8.0,19.0,14.25
8.0,19.0,14.3
8.0,19.0,14.55
8.0,19.0,14.600000000000001
8.0,19.5,14.3
8.0,19.5,14.350000000000001
8.0,19.5,14.5
8.0,19.5,14.55
8.0,20.0,14.350000000000001
8.0,20.0,14.4
8.0,20.0,14.450000000000001
8.0,20.0,14.5
8.5,6.0,14.3
8.5,6.0,14.350000000000001
8.5,6.0,14.4
8.5,6.0,14.450000000000001
8.5,6.0,14.5
8.5,6.0,14.55
8.5,6.0,14.600000000000001
8.5,6.5,14.15
8.5,6.5,14.200000000000001
8.5,6.5,14.25
8.5,6.5,14.3
8.5,6.5,14.350000000000001
8.5,6.5,14.4
8.5,6.5,14.450000000000001
8.5,6.5,14.5
8.5,6.5,14.55
8.5,6.5,14.600000000000001
8.5,6.5,14.65
8.5,6.5,14.700000000000001
8.5,7.0,14.100000000000001
8.5,7.0,14.15
8.5,7.0,14.200000000000001
8.5,7.0,14.25
8.5,7.0,14.65
8.5,7.0,14.700000000000001
8.5,7.0,14.75
8.5,7.5,14.05
8.5,7.5,14.100000000000001
8.5,7.5,14.15
8.5,7.5,14.75
8.5,7.5,14.8
8.5,8.0,14.05
8.5,8.0,14.100000000000001
8.5,8.0,14.8
8.5,8.0,14.850000000000001
8.5,8.5,14.0
8.5,8.5,14.05
8.5,8.5,14.850000000000001
8.5,9.0,14.0
8.5,9.0,14.05
8.5,9.0,14.850000000000001
8.5,9.0,14.9
8.5,9.5,13.950000000000001
8.5,9.5,14.0
8.5,9.5,14.9
8.5,10.0,13.950000000000001
8.5,10.0,14.0
8.5,10.0,14.9
8.5,10.5,13.950000000000001
8.5,10.5,14.0
8.5,10.5,14.9
8.5,11.0,13.950000000000001
8.5,11.0,14.0
8.5,11.0,14.9
8.5,11.5,13.950000000000001
8.5,11.5,14.0
8.5,11.5,14.9
8.5,12.0,13.950000000000001
8.5,12.0,14.0
8.5,12.0,14.9
8.5,12.5,14.0
8.5,12.5,14.9
8.5,13.0,14.0
8.5,13.0,14.850000000000001
8.5,13.0,14.9
8.5,13.5,14.0
8.5,13.5,14.850000000000001
8.5,13.5,14.9
8.5,14.0,14.0
8.5,14.0,14.05
8.5,14.0,14.850000000000001
8.5,14.5,14.0
8.5,14.5,14.05
8.5,14.5,14.850000000000001
8.5,15.0,14.05
8.5,15.0,14.8
8.5,15.0,14.850000000000001
8.5,15.5,14.05
8.5,15.5,14.100000000000001
8.5,15.5,14.8
8.5,16.0,14.05
8.5,16.0,14.100000000000001
8.5,16.0,14.75
8.5,16.0,14.8
8.5,16.5,14.100000000000001
8.5,16.5,14.15
8.5,16.5,14.75
8.5,16.5,14.8
8.5,17.0,14.100000000000001
8.5,17.0,14.15
8.5,17.0,14.700000000000001
8.5,17.0,14.75
8.5,17.5,14.15
8.5,17.5,14.200000000000001
8.5,17.5,14.700000000000001
8.5,17.5,14.75
8.5,18.0,14.15
8.5,18.0,14.200000000000001
8.5,18.0,14.65
8.5,18.0,14.700000000000001
8.5,18.5,14.200000000000001
8.5,18.5,14.25
8.5,18.5,14.600000000000001
8.5,18.5,14.65
8.5,19.0,14.25
8.5,19.0,14.3
8.5,19.0,14.55
8.5,19.0,14.600000000000001
8.5,19.0,14.65
8.5,19.5,14.3
8.5,19.5,14.350000000000001
8.5,19.5,14.4
8.5,19.5,14.5
8.5,19.5,14.55
8.5,19.5,14.600000000000001
8.5,20.0,14.350000000000001
8.5,20.0,14.4
8.5,20.0,14.450000000000001
8.5,20.0,14.5
9.0,6.5,14.25
9.0,6.5,14.3
9.0,6.5,14.350000000000001
9.0,6.5,14.4
9.0,6.5,14.450000000000001
9.0,6.5,14.5
9.0,6.5,14.55
9.0,6.5,14.600000000000001
9.0,6.5,14.65
9.0,7.0,14.15
9.0,7.0,14.200000000000001
9.0,7.0,14.25
9.0,7.0,14.3
9.0,7.0,14.350000000000001
9.0,7.0,14.4
9.0,7.0,14.55
9.0,7.0,14.600000000000001
9.0,7.0,14.65
9.0,7.0,14.700000000000001
9.0,7.0,14.75
9.0,7.5,14.100000000000001
9.0,7.5,14.15
9.0,7.5,14.200000000000001
9.0,7.5,14.25
9.0,7.5,14.700000000000001
9.0,7.5,14.75
9.0,7.5,14.8
9.0,8.0,14.05
9.0,8.0,14.100000000000001
9.0,8.0,14.15
9.0,8.0,14.75
9.0,8.0,14.8
9.0,8.0,14.850000000000001
9.0,8.5,14.05
9.0,8.5,14.100000000000001
9.0,8.5,14.8
9.0,8.5,14.850000000000001
9.0,9.0,14.0
9.0,9.0,14.05
9.0,9.0,14.100000000000001
9.0,9.0,14.850000000000001
9.0,9.0,14.9
9.0,9.5,14.0
9.0,9.5,14.05
9.0,9.5,14.850000000000001
9.0,9.5,14.9
9.0,10.0,14.0
9.0,10.0,14.05
9.0,10.0,14.9
9.0,10.5,14.0
9.0,10.5,14.9
9.0,11.0,14.0
9.0,11.0,14.9
9.0,11.5,14.0
9.0,11.5,14.9
9.0,12.0,14.0
9.0,12.0,14.9
9.0,12.5,14.0
9.0,12.5,14.9
9.0,13.0,14.0
9.0,13.0,14.05
9.0,13.0,14.9
9.0,13.5,14.0
9.0,13.5,14.05
9.0,13.5,14.850000000000001
9.0,13.5,14.9
9.0,14.0,14.0
9.0,14.0,14.05
9.0,14.0,14.850000000000001
9.0,14.5,14.05
9.0,14.5,14.850000000000001
9.0,15.0,14.05
9.0,15.0,14.100000000000001
9.0,15.0,14.8
9.0,15.0,14.850000000000001
9.0,15.5,14.05
9.0,15.5,14.100000000000001
9.0,15.5,14.8
9.0,15.5,14.850000000000001
9.0,16.0,14.100000000000001
9.0,16.0,14.8
9.0,16.5,14.100000000000001
9.0,16.5,14.15
9.0,16.5,14.75
9.0,16.5,14.8
9.0,17.0,14.15
9.0,17.0,14.75
9.0,17.5,14.15
9.0,17.5,14.200000000000001
9.0,17.5,14.700000000000001
9.0,17.5,14.75
9.0,18.0,14.200000000000001
9.0,18.0,14.25
9.0,18.0,14.65
9.0,18.0,14.700000000000001
9.0,18.5,14.200000000000001
9.0,18.5,14.25
9.0,18.5,14.65
9.0,18.5,14.700000000000001
9.0,19.0,14.25
9.0,19.0,14.3
9.0,19.0,14.600000000000001
9.0,19.0,14.65
9.0,19.5,14.3
9.0,19.5,14.350000000000001
9.0,19.5,14.4
9.0,19.5,14.5
9.0,19.5,14.55
9.0,19.5,14.600000000000001
9.0,20.0,14.4
9.0,20.0,14.450000000000001
9.0,20.0,14.5
9.5,6.5,14.4
9.5,6.5,14.450000000000001
9.5,6.5,14.5
9.5,6.5,14.55
9.5,7.0,14.25
9.5,7.0,14.3
9.5,7.0,14.350000000000001
9.5,7.0,14.4
9.5,7.0,14.450000000000001
9.5,7.0,14.5
9.5,7.0,14.55
9.5,7.0,14.600000000000001
9.5,7.0,14.65
9.5,7.0,14.700000000000001
9.5,7.5,14.15
9.5,7.5,14.200000000000001
9.5,7.5,14.25
9.5,7.5,14.3
9.5,7.5,14.350000000000001
9.5,7.5,14.600000000000001
9.5,7.5,14.65
9.5,7.5,14.700000000000001
9.5,7.5,14.75
9.5,8.0,14.100000000000001
9.5,8.0,14.15
9.5,8.0,14.200000000000001
9.5,8.0,14.25
9.5,8.0,14.700000000000001
9.5,8.0,14.75
9.5,8.0,14.8
9.5,8.5,14.100000000000001
9.5,8.5,14.15
9.5,8.5,14.8
9.5,8.5,14.850000000000001
9.5,9.0,14.05
9.5,9.0,14.100000000000001
9.5,9.0,14.8
9.5,9.0,14.850000000000001
9.5,9.5,14.05
9.5,9.5,14.100000000000001
9.5,9.5,14.850000000000001
9.5,9.5,14.9
9.5,10.0,14.0
9.5,10.0,14.05
9.5,10.0,14.850000000000001
9.5,10.0,14.9
9.5,10.5,14.0
9.5,10.5,14.05
9.5,10.5,14.9
9.5,11.0,14.0
9.5,11.0,14.05
9.5,11.0,14.9
9.5,11.5,14.0
9.5,11.5,14.05
9.5,11.5,14.9
9.5,12.0,14.0
9.5,12.0,14.05
9.5,12.0,14.9
9.5,12.5,14.0
9.5,12.5,14.05
9.5,12.5,14.9
9.5,13.0,14.0
9.5,13.0,14.05
9.5,13.0,14.9
9.5,13.5,14.05
9.5,13.5,14.850000000000001
9.5,13.5,14.9
9.5,14.0,14.05
9.5,14.0,14.850000000000001
9.5,14.0,14.9
9.5,14.5,14.05
9.5,14.5,14.100000000000001
9.5,14.5,14.850000000000001
9.5,15.0,14.05
9.5,15.0,14.100000000000001
9.5,15.0,14.850000000000001
9.5,15.5,14.100000000000001
9.5,15.5,14.8
9.5,15.5,14.850000000000001
9.5,16.0,14.100000000000001
9.5,16.0,14.15
9.5,16.0,14.8
9.5,16.5,14.100000000000001
9.5,16.5,14.15
